Tempo	RPM_1	WOW	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	AIL	NZ	THETA	PHI	DAlvo	TBase	
segundos	RPM	bit	ft	m/s	m	m	m	deg	deg	g	deg	deg	m	m	
62814.097	0.000	1.000	1810.169	18.010	48.799	5.562	576.800	6.721	7.893	-1.096	-12.011	5.255	65.663	2.714	
62814.178	0.000	1.000	1807.783	17.886	41.202	5.584	576.800	6.319	9.043	-1.159	-13.159	4.442	59.472	1.841	
62814.288	0.000	1.000	1807.878	17.895	41.202	5.584	576.800	5.503	8.404	-1.542	-15.243	3.147	59.472	1.876	
62814.369	0.000	1.000	1806.141	17.560	41.202	5.584	576.800	4.010	7.062	-1.453	-15.874	2.176	59.472	1.241	
62814.445	0.000	1.000	1807.561	17.440	41.202	5.584	576.800	2.825	7.030	-1.214	-14.460	1.867	59.472	1.760	
62814.531	0.000	1.000	1806.189	17.368	41.202	5.584	576.800	3.321	7.094	-0.944	-12.390	1.331	59.472	1.259	
62814.631	0.000	0.000	1806.177	17.280	41.202	5.584	576.800	2.841	7.318	-1.069	-12.252	0.535	59.472	1.254	
62814.717	0.000	0.000	1806.039	17.019	41.202	5.584	576.800	2.843	6.167	-1.098	-12.895	-0.302	59.472	1.203	
62814.794	0.000	0.000	1806.558	16.727	41.202	5.584	576.800	2.490	5.496	-2.255	-12.206	-0.553	59.472	1.393	
62814.884	67.200	0.000	1809.620	16.764	41.202	5.584	576.800	3.066	5.592	-0.490	-7.122	0.458	59.472	2.513	
62815.003	0.000	0.000	1807.668	16.772	26.772	4.886	576.800	7.405	4.186	-1.826	-7.803	0.632	49.368	1.799	
62815.123	0.000	0.000	1807.200	16.684	26.772	4.886	576.800	6.340	2.141	-0.315	-11.407	1.207	49.368	1.628	
62815.218	0.000	0.000	1806.737	16.535	25.063	4.537	576.800	6.917	1.630	-1.146	-14.283	2.692	48.523	1.459	
62815.318	0.000	0.000	1806.970	16.611	25.063	4.537	576.800	7.674	1.726	-0.558	-12.759	3.603	48.523	1.544	
62815.428	0.000	0.000	1808.676	16.462	21.266	4.537	576.800	9.910	1.566	-1.420	-16.364	4.591	46.193	2.168	
62815.533	67.200	0.000	1808.496	16.499	18.038	4.537	576.800	8.075	1.566	-0.743	-12.624	4.105	44.373	2.102	
62815.623	0.000	0.000	1808.760	16.587	16.532	4.489	576.800	7.240	1.374	-0.280	-8.612	3.549	43.620	2.199	
62815.762	0.000	0.000	1807.077	16.520	14.620	4.537	576.800	5.871	1.182	-1.853	-9.471	4.657	42.627	1.583	
62815.871	0.000	0.000	1807.973	16.588	12.932	4.478	576.800	5.731	1.278	-0.266	-14.492	4.439	41.893	1.911	
62815.971	0.000	0.000	1808.389	16.552	12.932	4.478	576.800	6.068	1.278	-1.551	-13.154	5.175	41.893	2.063	
62816.081	0.000	0.000	1808.622	16.288	12.932	4.478	576.800	8.334	1.310	-0.600	-23.029	14.607	41.893	2.148	
62816.162	0.000	0.000	1809.507	16.097	12.932	4.478	576.800	6.657	1.278	-0.897	-21.379	13.609	41.893	2.472	
62816.238	0.000	0.000	1809.507	15.932	12.932	4.478	576.800	7.423	1.182	-1.068	-20.947	14.186	41.893	2.472	
62816.315	67.200	0.000	1807.315	15.734	12.932	4.478	576.800	7.853	1.118	-1.287	-23.672	14.174	41.893	1.670	
62816.415	269.600	0.000	1810.945	15.763	12.932	4.478	576.800	5.592	1.821	-1.296	-23.588	14.880	41.893	2.998	
62816.496	472.800	0.000	1808.635	15.594	12.932	4.478	576.800	11.743	1.118	-0.221	-23.805	13.899	41.893	2.153	
62816.572	675.200	0.000	1808.760	15.271	12.932	4.478	576.800	6.789	1.374	-1.689	-25.385	11.173	41.893	2.199	
62816.663	1891.200	0.000	1810.087	15.319	12.932	4.478	576.800	5.464	1.310	-0.909	-27.069	12.877	41.893	2.684	
62816.792	2769.600	0.000	1810.374	15.319	12.932	4.478	576.800	4.927	1.278	-1.772	-24.588	13.127	41.893	2.789	
62816.873	4593.600	0.000	1813.834	15.244	12.932	4.478	576.800	12.574	1.374	-0.986	-26.137	13.718	41.893	4.055	
62816.973	4998.400	0.000	1813.213	15.330	-6.384	4.978	576.800	6.450	1.374	-1.090	-26.324	13.514	36.930	3.827	
62817.073	5472.000	0.000	1822.050	15.320	-6.384	4.978	576.800	6.987	7.254	-1.152	-27.153	11.726	36.930	7.060	
62817.183	6282.400	0.000	1829.641	15.597	-6.384	4.978	576.800	5.020	5.368	-0.707	-23.189	11.541	36.930	9.836	
62817.259	6755.200	0.000	1829.480	15.649	-6.384	4.978	576.800	6.092	2.908	-1.460	-27.835	16.708	36.930	9.777	
62817.340	6755.200	0.000	1831.848	15.795	-6.384	4.978	576.800	5.194	2.237	-0.638	-22.746	15.169	36.930	10.644	
62817.435	7160.800	0.000	1835.542	16.167	-6.384	4.978	576.800	5.377	2.141	-0.347	-25.428	12.061	36.930	11.994	
62817.554	7363.201	0.000	1840.552	16.499	-6.384	4.978	576.800	8.598	2.013	-0.999	-26.485	4.848	36.930	13.827	
62817.640	7700.800	0.000	1831.237	16.555	-6.384	4.978	576.800	359.182	2.365	-0.142	-21.402	5.200	36.930	10.420	
62817.726	7565.600	0.000	1826.449	16.744	-6.384	4.978	576.800	1.061	1.949	-0.899	-25.472	1.921	36.930	8.669	
62817.826	7633.600	0.000	1836.776	16.695	-19.557	5.933	576.800	2.104	1.885	-0.820	-20.392	-8.418	38.481	12.446	
62817.922	7633.600	0.000	1828.135	16.569	-19.557	5.933	576.800	3.053	2.620	-1.133	-22.096	-10.236	38.481	9.285	
62818.012	7700.800	0.000	1821.585	16.538	-19.557	5.933	576.800	1.591	2.077	-1.363	-24.746	-7.793	38.481	6.890	
62818.098	7768.800	0.000	1825.626	16.435	-19.557	5.933	576.800	3.263	2.045	-0.039	-22.451	-7.292	38.481	8.368	
62818.208	7768.800	0.000	1815.677	16.141	-19.557	5.933	576.800	7.867	1.853	-1.891	-23.059	-9.202	38.481	4.729	
62818.294	7904.000	0.000	1813.772	15.453	-19.557	5.933	576.800	2.517	1.981	-1.666	-17.330	-5.394	38.481	4.032	
62818.365	7904.000	0.000	1818.813	14.695	-19.557	5.933	576.800	4.118	2.013	-0.644	-21.943	-4.000	38.481	5.876	
62818.451	7904.000	0.000	1810.537	14.109	-27.341	5.933	576.800	354.644	1.981	-1.611	-23.839	-2.888	41.883	2.849	
62818.546	7904.000	0.000	1816.146	13.783	-27.341	5.933	576.800	359.284	1.949	0.052	-6.225	19.586	41.883	4.900	
62818.627	7836.000	0.000	1827.321	13.355	-30.000	5.584	576.800	357.917	2.045	-1.266	-11.398	17.376	43.595	8.988	
62818.704	7768.800	0.000	1819.902	13.241	-30.000	5.584	576.800	357.219	2.045	-1.151	-8.332	12.191	43.595	6.274	
62818.789	7836.000	0.000	1812.875	12.999	-30.000	5.584	576.800	359.430	2.173	-0.621	-10.049	17.798	43.595	3.704	
62818.899	7768.800	0.000	1809.031	12.668	-30.000	5.584	576.800	0.943	2.173	-0.195	-7.593	16.158	43.595	2.298	
62818.990	7700.800	0.000	1815.476	12.568	-30.000	5.584	576.800	2.130	2.684	-0.709	-12.020	7.600	43.595	4.655	
62819.076	7700.800	0.000	1813.010	12.419	-30.000	5.584	576.800	6.904	2.045	-2.291	-18.480	5.136	43.595	3.753	
62819.176	7633.600	0.000	1817.992	12.502	-34.556	4.886	576.800	5.830	2.588	-0.898	-16.159	17.806	46.821	5.576	
62819.304	7700.800	0.000	1810.826	12.434	-34.556	4.886	576.800	4.135	2.333	-1.706	-18.331	19.418	46.821	2.955	
62819.381	7633.600	0.000	1807.336	12.239	-34.556	4.886	576.800	4.135	2.045	-1.706	-17.970	18.285	46.821	1.678	
62819.471	7633.600	0.000	1811.543	11.898	-34.556	4.886	576.800	9.387	1.949	-0.441	-17.627	17.209	46.821	3.217	
62819.552	7633.600	0.000	1808.786	11.678	-34.556	4.886	576.800	10.474	2.077	-0.878	-21.673	18.952	46.821	2.208	
62819.633	7768.800	0.000	1807.676	11.259	-34.556	4.886	576.800	12.325	2.077	-0.820	-18.470	20.403	46.821	1.802	
62819.719	7633.600	0.000	1810.379	9.995	-34.556	4.886	576.800	12.152	2.045	-1.134	-21.163	21.406	46.821	2.791	
62819.819	7700.800	0.000	1807.323	8.871	-34.556	4.886	576.800	9.734	2.077	-1.046	-20.012	18.595	46.821	1.673	
62819.924	7565.600	0.000	1806.740	7.395	-42.721	4.886	576.800	15.118	1.949	-1.085	-20.051	18.347	52.220	1.460	
62820.001	7565.600	0.000	1806.740	7.255	-42.721	4.886	576.800	12.207	2.077	-0.528	-20.819	18.973	52.220	1.460	
62820.077	7565.600	0.000	1807.264	6.733	-42.721	4.886	576.800	12.171	2.205	-0.978	-24.877	16.122	52.220	1.652	
62820.163	7633.600	0.000	1807.842	6.495	-42.721	4.886	576.800	13.707	2.013	-0.461	-25.901	21.798	52.220	1.863	
62820.301	7498.400	0.000	1808.725	5.501	-42.721	4.886	576.800	10.454	2.013	-0.891	-23.287	19.982	52.220	2.186	
62820.382	7498.400	0.000	1807.927	4.948	-42.721	4.886	576.800	10.389	2.077	-0.854	-24.049	20.432	52.220	1.894	
62820.468	7565.600	0.000	1808.469	4.286	-42.721	4.886	576.800	5.417	2.077	-1.542	-18.015	16.931	52.220	2.092	
62820.544	7430.400	0.000	1812.269	4.119	-42.721	4.886	576.800	1.348	1.949	-0.963	-18.333	16.141	52.220	3.482	
62820.625	7430.400	0.000	1808.545	4.119	-42.721	4.886	576.800	359.762	2.077	-1.076	-19.123	13.456	52.220	2.120	
62820.711	7363.201	0.000	1808.545	4.594	-48.983	6.656	576.800	355.462	1.949	-1.489	-17.828	12.199	55.674	2.120	
62820.787	7498.400	0.000	1807.853	5.036	-48.983	6.656	576.800	357.410	2.013	-0.331	-17.780	16.835	55.674	1.867	
62820.873	7498.400	0.000	1807.801	4.563	-50.316	6.631	576.800	356.309	2.077	-1.827	-21.469	9.233	56.727	1.848	
62820.973	7430.400	0.000	1807.387	4.484	-50.316	6.631	576.800	350.947	1.789	-1.439	-18.427	8.451	56.727	1.697	
62821.069	7296.000	0.000	1806.272	3.639	-50.882	6.655	576.800	348.422	2.077	-0.659	-19.741	7.982	57.157	1.289	
62821.164	7363.201	0.000	1806.899	3.639	-50.882	6.655	576.800	347.407	1.598	-1.660	-23.236	6.245	57.157	1.518	
62821.240	7160.800	0.000	1808.510	3.946	-50.882	6.655	576.800	1.193	2.556	-0.469	-19.444	0.449	57.157	2.107	
62821.341	6890.400	0.000	1808.927	4.495	-50.882	6.655	576.800	348.218	2.141	-0.529	-22.366	2.012	57.157	2.260	
62821.417	6552.800	0.000	1808.737	3.669	-53.541	6.654	576.800	346.373	1.726	-1.193	-22.944	1.050	59.273	2.191	
62821.498	6012.000	0.000	1809.244	4.438	-53.541	6.654	576.800	346.038	1.374	-1.005	-25.551	0.746	59.273	2.376	
62821.589	6012.000	0.000	1809.011	3.963	-53.541	6.654	576.800	347.353	2.397	-0.797	-24.108	-2.917	59.273	2.291	
62821.684	5404.000	0.000	1807.520	3.521	-53.541	6.654	576.800	345.530	2.013	-0.875	-21.496	-4.586	59.273	1.745	
62821.770	4660.800	0.000	1809.142	3.079	-53.541	6.654	576.800	345.548	1.726	-1.290	-19.130	-1.237	59.273	2.338	
62821.856	3782.400	0.000	1807.669	2.543	-54.875	5.913	576.800	346.234	2.013	-0.719	-19.125	-1.003	60.787	1.800	
62821.937	2228.800	0.000	1810.318	2.543	-54.875	5.565	576.800	352.519	2.141	-1.449	-20.182	-0.360	60.993	2.769	
62822.032	1080.800	0.000	1808.899	2.654	-54.875	5.565	576.800	344.867	2.077	-1.686	-20.291	4.367	60.993	2.249	
62822.113	269.600	0.000	1809.042	2.494	-54.875	5.565	576.800	342.541	1.885	-0.997	-16.437	-1.759	60.993	2.302	
62822.185	269.600	0.000	1808.050	2.033	-54.875	5.565	576.800	347.164	2.109	-1.543	-15.420	-3.457	60.993	1.939	
62822.275	67.200	0.000	1808.988	2.240	-54.875	5.565	576.800	353.956	2.013	-0.788	-14.842	-5.475	60.993	2.282	
62822.375	0.000	0.000	1807.765	1.470	-54.875	5.565	576.800	347.863	2.109	-0.962	-14.618	-3.760	60.993	1.835	
62822.461	0.000	0.000	1809.865	1.470	-54.875	5.565	576.800	343.191	2.045	-1.057	-13.610	-4.822	60.993	2.603	
62822.537	0.000	0.000	1807.908	1.792	-54.875	5.565	576.800	335.726	2.013	-1.029	-15.263	-4.032	60.993	1.887	
62822.614	0.000	0.000	1807.908	1.792	-54.875	5.565	576.800	324.520	2.013	-0.807	-15.385	-5.677	60.993	1.887	
62822.733	0.000	0.000	1809.729	1.792	-54.875	5.565	576.800	316.948	2.045	-1.174	-15.408	-5.576	60.993	2.553	
62822.809	0.000	0.000	1808.661	1.792	-54.875	5.565	576.800	310.200	1.630	-1.036	-16.109	-4.572	60.993	2.162	
62822.886	0.000	0.000	1808.865	1.682	-54.875	5.565	576.800	303.690	1.885	-0.802	-15.791	-4.262	60.993	2.237	
62822.962	0.000	0.000	1809.287	1.299	-54.875	5.565	576.800	304.548	1.981	-1.494	-14.838	-6.103	60.993	2.392	
62823.071	0.000	0.000	1809.717	1.141	-54.875	5.565	576.800	316.364	2.045	-0.827	-13.023	-6.331	60.993	2.549	
62823.153	0.000	0.000	1808.888	0.935	-54.875	5.565	576.800	281.689	2.077	-0.706	-12.959	-6.540	60.993	2.246	
62823.262	0.000	0.000	1808.983	0.935	-54.875	5.565	576.800	246.949	2.013	-1.049	-9.668	-8.830	60.993	2.280	
62823.343	0.000	0.000	1806.579	0.935	-54.875	5.565	576.800	231.520	1.917	-0.665	-8.684	-9.338	60.993	1.401	
62823.448	0.000	0.000	1808.829	0.613	-54.875	5.565	576.800	194.826	1.949	-0.736	-9.115	-8.122	60.993	2.224	
62823.534	0.000	0.000	1808.412	0.613	-56.011	3.152	576.800	187.765	2.013	-1.359	-9.910	-10.125	63.356	2.072	
62823.606	0.000	0.000	1810.791	0.613	-56.011	3.152	576.800	170.248	2.045	-1.328	-10.800	-5.490	63.356	2.942	
62823.701	0.000	0.000	1809.427	0.613	-56.011	3.152	576.800	160.787	2.013	-1.009	-10.098	-4.554	63.356	2.443	
62823.815	0.000	0.000	1807.648	1.382	-56.011	3.152	576.800	144.567	1.917	-1.174	-8.535	-5.714	63.356	1.792	
62823.892	0.000	0.000	1808.202	1.791	-56.011	3.152	576.800	135.579	1.917	-0.925	-6.563	-7.384	63.356	1.995	
62823.977	0.000	0.000	1808.006	1.385	-56.011	3.152	576.800	117.700	1.726	-0.952	-6.471	-7.614	63.356	1.923	
62824.068	0.000	0.000	1808.251	1.385	-55.632	3.141	576.800	135.000	1.949	-1.224	-6.433	-8.859	63.063	2.013	
62824.178	0.000	0.000	1808.364	1.791	-55.632	3.141	576.800	122.428	1.885	-1.116	-4.345	-7.300	63.063	2.054	
62824.273	0.000	0.000	1807.368	2.326	-55.632	3.141	576.800	115.442	2.013	-0.800	-4.559	-6.137	63.063	1.690	
62824.354	134.400	0.000	1807.617	2.326	-55.632	3.141	576.800	111.705	2.716	-0.590	-5.227	-4.704	63.063	1.781	
62824.435	269.600	0.000	1807.972	2.966	-55.632	3.141	576.800	105.884	2.269	-0.600	-9.117	-2.449	63.063	1.911	
62824.540	540.000	0.000	1808.378	2.966	-55.632	3.141	576.800	105.709	1.981	-1.154	-9.880	-3.452	63.063	2.059	
62824.621	945.600	0.000	1805.990	3.332	-55.632	3.141	576.800	98.994	2.141	-0.976	-9.203	-4.543	63.063	1.186	
62824.697	945.600	0.000	1807.125	2.563	-55.632	3.141	576.800	107.266	0.863	-0.483	-10.582	-4.230	63.063	1.601	
62824.798	1620.800	0.000	1807.023	2.154	-55.442	2.443	576.800	110.688	2.045	-1.688	-13.743	-0.944	63.346	1.564	
62824.888	3242.400	0.000	1807.143	2.862	-55.442	2.443	576.800	105.096	1.981	-1.466	-12.479	-0.073	63.346	1.607	
62824.969	4120.800	0.000	1809.332	3.501	-55.442	2.443	576.800	110.103	2.045	0.214	-11.823	0.568	63.346	2.408	
62825.069	5066.400	0.000	1813.527	3.601	-55.442	2.443	576.800	104.036	1.821	-1.472	-18.797	-3.224	63.346	3.942	
62825.160	5539.200	0.000	1810.890	3.066	-55.062	2.443	576.800	90.576	1.885	-1.662	-15.026	-2.661	63.050	2.978	
62825.289	5809.600	0.000	1812.401	3.432	-55.062	2.443	576.800	106.767	2.013	-0.765	-13.669	-3.050	63.050	3.531	
62825.360	5876.800	0.000	1811.989	3.000	-55.062	2.443	576.800	86.274	1.789	-0.681	-13.721	-0.321	63.050	3.380	
62825.446	5876.800	0.000	1810.355	3.535	-55.062	2.443	576.800	107.295	1.917	-1.181	-14.285	-1.757	63.050	2.782	
62825.551	5876.800	0.000	1812.186	3.169	-55.062	2.443	576.800	114.894	1.182	-1.025	-11.674	-0.727	63.050	3.452	
62825.646	5876.800	0.000	1812.693	3.279	-55.062	2.443	576.800	115.378	2.109	-1.216	-6.959	-0.816	63.050	3.637	
62825.727	5876.800	0.000	1811.900	3.395	-55.062	2.443	576.800	115.821	2.077	-0.996	-5.435	1.090	63.050	3.347	
62825.804	5876.800	0.000	1811.716	2.894	-54.113	3.141	576.800	114.531	2.652	-1.219	-5.283	2.273	61.872	3.280	
62825.894	5741.600	0.000	1810.570	2.869	-54.113	3.141	576.800	105.686	1.949	-1.520	-4.662	2.560	61.872	2.861	
62825.971	5539.200	0.000	1812.772	2.805	-54.113	3.141	576.800	108.563	1.853	-1.019	-5.302	3.080	61.872	3.666	
62826.061	5404.000	0.000	1811.442	3.076	-53.733	3.152	576.800	92.317	2.269	-0.818	-5.425	0.947	61.569	3.180	
62826.138	5336.800	0.000	1811.222	2.709	-53.733	3.152	576.800	101.646	1.662	-0.897	-4.128	-1.438	61.569	3.099	
62826.242	5066.400	0.000	1811.127	2.503	-53.733	3.152	576.800	102.037	2.077	-0.773	-5.055	-1.023	61.569	3.065	
62826.328	5066.400	0.000	1812.153	2.409	-53.733	3.152	576.800	103.026	2.013	-1.680	-4.530	-3.028	61.569	3.440	
62826.414	4728.800	0.000	1811.089	2.409	-53.733	3.152	576.800	114.228	1.726	-0.337	-4.577	-2.246	61.569	3.051	
62826.500	4525.600	0.000	1811.460	2.704	-53.733	3.152	576.800	104.207	2.013	-1.822	-2.812	-4.923	61.569	3.186	
62826.605	4323.200	0.000	1811.460	2.382	-52.784	3.141	576.800	129.806	2.013	-0.358	-1.053	-5.287	60.842	3.186	
62826.676	4256.000	0.000	1810.373	2.446	-52.784	3.141	576.800	131.074	1.917	-0.327	-1.830	-5.789	60.842	2.789	
62826.762	3985.600	0.000	1811.043	1.831	-52.405	3.130	576.800	125.897	2.045	-0.260	1.996	-9.019	60.558	3.034	
62826.848	3850.400	0.000	1810.620	1.389	-52.405	3.130	576.800	117.992	1.949	-0.874	0.437	-9.692	60.558	2.879	
62826.948	3580.000	0.000	1811.347	1.560	-51.834	3.152	576.800	120.725	1.949	-1.307	4.204	-11.759	60.105	3.145	
62827.058	3444.800	0.000	1809.695	1.560	-51.834	3.152	576.800	110.966	1.981	-0.937	3.359	-10.600	60.105	2.541	
62827.158	3242.400	0.000	1808.651	1.560	-51.834	3.152	576.800	97.953	1.949	-0.796	3.135	-9.569	60.105	2.159	
62827.249	3107.200	0.000	1809.838	1.119	-50.885	3.153	576.800	112.068	2.013	-1.274	3.509	-8.683	59.383	2.593	
62827.358	2972.000	0.000	1808.221	1.229	-50.316	3.141	576.800	104.744	2.045	-1.055	2.235	-8.637	58.961	2.002	
62827.435	2972.000	0.000	1806.401	1.030	-50.316	3.141	576.800	108.750	2.013	-1.376	1.622	-9.332	58.961	1.336	
62827.520	2904.800	0.000	1808.710	1.030	-49.937	3.129	576.800	123.079	1.566	-0.412	1.362	-9.208	58.683	2.181	
62827.606	2904.800	0.000	1807.685	0.759	-49.747	3.129	576.800	126.787	2.045	-0.936	0.010	-9.265	58.541	1.805	
62827.711	2769.600	0.000	1809.350	0.759	-49.747	3.129	576.800	130.962	1.853	-1.254	1.824	-8.599	58.541	2.414	
62827.797	2769.600	0.000	1809.009	0.759	-49.747	3.129	576.800	121.195	1.949	-1.322	0.056	-6.372	58.541	2.290	
62827.883	2566.400	0.000	1808.216	0.317	-49.747	3.129	576.800	87.510	2.045	-0.563	-0.080	-5.730	58.541	2.000	
62828.002	2432.000	0.000	1810.042	0.723	-49.747	3.129	576.800	110.323	2.013	-0.942	-2.685	-5.177	58.541	2.668	
62828.097	2364.000	0.000	1809.518	0.723	-49.747	3.129	576.800	112.510	2.461	-1.142	-4.214	-2.730	58.541	2.476	
62828.178	2228.800	0.000	1808.391	0.994	-49.747	3.129	576.800	120.027	1.917	-0.647	-3.973	-2.364	58.541	2.064	
62828.269	2161.600	0.000	1809.206	0.883	-49.747	3.129	576.800	124.399	1.949	-1.271	-5.560	1.130	58.541	2.362	
62828.379	2093.600	0.000	1807.495	0.677	-49.747	3.129	576.800	124.019	1.726	-1.135	-4.516	0.231	58.541	1.736	
62828.455	2026.400	0.000	1808.134	0.677	-49.747	3.129	576.800	118.383	1.981	-1.233	-5.212	2.794	58.541	1.970	
62828.555	1958.400	0.000	1807.119	0.677	-49.747	3.129	576.800	98.344	2.013	-1.268	-7.155	3.626	58.541	1.599	
62828.670	1891.200	0.000	1809.878	1.083	-49.747	3.129	576.800	104.583	1.917	-1.210	-5.623	3.596	58.541	2.608	
62828.784	1080.800	0.000	1808.362	1.488	-49.747	3.129	576.800	97.883	2.077	-0.920	-8.062	8.076	58.541	2.053	
62828.884	675.200	0.000	1805.916	1.488	-49.747	3.129	576.800	98.130	1.853	-1.190	-8.745	7.672	58.541	1.159	
62828.975	742.400	0.000	1807.055	1.083	-49.747	3.129	576.800	99.944	2.141	-0.701	-5.186	6.029	58.541	1.575	
62829.061	810.400	0.000	1807.341	1.083	-49.747	3.129	576.800	122.735	2.237	-1.266	-6.368	6.969	58.541	1.680	
62829.161	877.600	0.000	1808.177	0.812	-49.747	3.129	576.800	123.970	1.949	-0.882	-4.085	4.946	58.541	1.986	
62829.237	877.600	0.000	1809.241	0.812	-49.747	3.129	576.800	87.412	2.908	-1.109	-1.935	2.858	58.541	2.375	
62829.323	1350.400	0.000	1808.894	1.375	-49.747	3.129	576.800	104.765	1.758	-1.401	-0.705	4.954	58.541	2.248	
62829.409	1485.600	0.000	1807.707	1.375	-49.747	3.129	576.800	98.591	2.013	-0.740	-0.573	4.796	58.541	1.814	
62829.504	1688.800	0.000	1807.712	1.742	-44.240	1.396	576.800	96.520	2.013	-1.845	-2.368	4.641	55.783	1.815	
62829.576	1891.200	0.000	1807.694	1.336	-44.050	1.402	576.800	105.191	2.173	-0.533	-0.905	4.840	55.648	1.809	
62829.657	1891.200	0.000	1807.617	1.405	-43.860	1.402	576.800	105.721	1.981	-1.387	-4.085	4.947	55.518	1.781	
62829.747	2026.400	0.000	1807.617	1.405	-43.860	1.402	576.800	105.721	2.045	-1.387	-4.823	5.131	55.518	1.781	
62829.847	2093.600	0.000	1808.650	1.911	-43.860	1.402	576.800	111.732	1.981	-0.472	-5.524	5.307	55.518	2.159	
62829.938	2026.400	0.000	1808.817	2.233	-43.860	1.402	576.800	108.759	1.949	-1.010	-7.091	4.737	55.518	2.220	
62830.019	2026.400	0.000	1808.914	2.233	-43.860	1.402	576.800	111.326	1.949	-1.190	-2.812	4.602	55.518	2.255	
62830.138	1958.400	0.000	1808.300	2.823	-43.860	1.402	576.800	106.626	2.908	-1.112	-4.667	8.146	55.518	2.030	
62830.219	1824.000	0.000	1808.251	2.989	-43.860	1.402	576.800	104.315	2.045	-1.312	-6.015	8.453	55.518	2.013	
62830.305	877.600	0.000	1807.632	2.989	-43.860	1.402	576.800	94.699	2.013	-0.887	-7.148	9.539	55.518	1.786	
62830.386	337.600	0.000	1807.709	2.622	-43.860	1.402	576.800	95.343	2.077	-1.232	-7.241	9.139	55.518	1.814	
62830.462	337.600	0.000	1807.709	2.944	-43.860	1.402	576.800	95.343	2.045	-1.232	-8.563	11.462	55.518	1.814	
62830.548	0.000	0.000	1807.847	2.580	-41.961	2.094	576.800	96.981	2.013	-1.215	-9.818	13.669	53.723	1.865	
62830.629	0.000	0.000	1806.468	3.086	-41.961	2.094	576.800	97.675	2.045	-0.584	-7.526	11.078	53.723	1.361	
62830.739	0.000	0.000	1808.307	2.986	-41.961	2.094	576.800	100.733	2.013	-0.597	-8.039	9.579	53.723	2.033	
62830.844	0.000	0.000	1807.369	2.663	-41.012	2.104	576.800	103.523	2.173	-0.979	-10.068	8.508	53.082	1.690	
62830.930	0.000	0.000	1808.735	2.663	-40.822	2.094	576.800	105.994	2.077	-1.049	-9.214	7.892	52.964	2.190	
62831.006	0.000	0.000	1807.435	2.074	-40.822	2.094	576.800	105.994	1.949	-1.050	-10.409	7.680	52.964	1.714	
62831.082	0.000	0.000	1808.711	1.345	-40.822	2.094	576.800	105.893	1.885	-1.162	-10.295	7.501	52.964	2.181	
62831.192	134.400	0.000	1808.760	1.345	-40.822	2.094	576.800	107.634	1.981	-1.182	-7.797	7.022	52.964	2.199	
62831.273	404.800	0.000	1808.576	1.787	-40.822	2.094	576.800	107.157	1.917	-1.057	-8.160	6.770	52.964	2.131	
62831.354	404.800	0.000	1809.793	1.831	-40.822	2.094	576.800	77.242	1.885	-1.119	-9.748	8.948	52.964	2.577	
62831.445	608.000	0.000	1808.187	1.721	-39.683	2.443	576.800	81.254	1.917	-1.220	-9.542	9.465	51.954	1.989	
62831.531	675.200	0.000	1807.568	1.214	-39.683	2.443	576.800	81.107	1.981	-0.588	-11.025	10.075	51.954	1.763	
62831.621	1283.200	0.000	1809.047	1.015	-39.683	2.443	576.800	88.854	1.949	-0.704	-11.210	12.172	51.954	2.304	
62831.702	1756.000	0.000	1804.846	1.015	-39.683	2.443	576.800	88.164	2.013	-1.048	-9.088	11.693	51.954	0.767	
62831.783	2026.400	0.000	1807.437	1.015	-39.683	2.443	576.800	87.879	1.758	-0.278	-9.028	11.141	51.954	1.715	
